student_id,sex,age,department,subject_name,studytime,failures,absences,final_marks,gpa,university_name
S0118,Female,18,Computer Engineering,Data Visualization,3,1,8,45,5,GSR University
S0119,Male,24,Computer Engineering,Computer Networking,2,0,20,91,10,GSR University
S0119,Male,24,Computer Engineering,Programming,2,0,20,35,4,GSR University
S0119,Male,24,Computer Engineering,Engineering Mathematics,2,0,20,88,9,GSR University
S0120,Male,24,Computer Engineering,Computer Networking,4,2,20,86,9,GSR University
S0120,Male,24,Computer Engineering,Data Visualization,4,2,20,91,10,GSR University
S0120,Male,24,Computer Engineering,Engineering Mathematics,4,2,20,87,9,GSR University
S0121,Male,19,Computer Engineering,Engineering Drawing,3,2,19,36,4,GSR University
S0121,Male,19,Computer Engineering,Engineering Mathematics,3,2,19,41,5,GSR University
S0121,Male,19,Computer Engineering,Computer Networking,3,2,19,52,6,GSR University
S0122,Female,20,Computer Engineering,Data Visualization,3,0,10,88,9,GSR University
S0122,Female,20,Computer Engineering,Programming,3,0,10,58,6,GSR University
S0122,Female,20,Computer Engineering,Engineering Drawing,3,0,10,59,6,GSR University
S0123,Female,24,Computer Engineering,Data Visualization,2,0,23,77,8,GSR University
S0123,Female,24,Computer Engineering,Computer Networking,2,0,23,56,6,GSR University
S0123,Female,24,Computer Engineering,Engineering Mathematics,2,0,23,60,7,GSR University
S0124,Female,21,Computer Engineering,Data Visualization,1,0,6,54,6,GSR University
S0124,Female,21,Computer Engineering,Computer Networking,1,0,6,88,9,GSR University
S0124,Female,21,Computer Engineering,Engineering Drawing,1,0,6,56,6,GSR University
S0125,Male,21,Computer Engineering,Computer Networking,1,0,6,57,6,GSR University
S0125,Male,21,Computer Engineering,Data Visualization,1,0,6,85,9,GSR University
S0125,Male,21,Computer Engineering,Engineering Drawing,1,0,6,93,10,GSR University
S0126,Female,20,Computer Engineering,Computer Networking,4,1,28,50,6,GSR University
S0126,Female,20,Computer Engineering,Data Visualization,4,1,28,74,8,GSR University
S0126,Female,20,Computer Engineering,Engineering Mathematics,4,1,28,53,6,GSR University
S0127,Male,19,Computer Engineering,Programming,2,2,14,83,9,GSR University
S0127,Male,19,Computer Engineering,Computer Networking,2,2,14,84,9,GSR University
S0127,Male,19,Computer Engineering,Engineering Mathematics,2,2,14,64,7,GSR University
S0128,Male,23,Computer Engineering,Data Visualization,3,0,7,66,7,GSR University
S0128,Male,23,Computer Engineering,Programming,3,0,7,44,5,GSR University
S0128,Male,23,Computer Engineering,Engineering Mathematics,3,0,7,44,5,GSR University
S0129,Female,20,Computer Engineering,Computer Networking,2,0,22,63,7,GSR University
S0129,Female,20,Computer Engineering,Programming,2,0,22,42,5,GSR University
S0129,Female,20,Computer Engineering,Data Visualization,2,0,22,35,4,GSR University
S0130,Male,18,Computer Engineering,Computer Networking,3,2,26,81,9,GSR University
S0130,Male,18,Computer Engineering,Programming,3,2,26,71,8,GSR University
S0130,Male,18,Computer Engineering,Data Visualization,3,2,26,37,4,GSR University
S0131,Male,20,Computer Engineering,Programming,4,2,7,90,10,GSR University
S0131,Male,20,Computer Engineering,Engineering Mathematics,4,2,7,80,9,GSR University
S0131,Male,20,Computer Engineering,Engineering Drawing,4,2,7,77,8,GSR University
S0132,Female,21,Computer Engineering,Engineering Mathematics,1,1,20,67,7,GSR University
S0132,Female,21,Computer Engineering,Programming,1,1,20,57,6,GSR University
S0132,Female,21,Computer Engineering,Engineering Drawing,1,1,20,55,6,GSR University
S0133,Female,20,Computer Engineering,Programming,1,2,3,35,4,GSR University
S0133,Female,20,Computer Engineering,Computer Networking,1,2,3,81,9,GSR University
S0133,Female,20,Computer Engineering,Data Visualization,1,2,3,39,4,GSR University
S0134,Male,21,Computer Engineering,Programming,2,2,1,54,6,GSR University
S0134,Male,21,Computer Engineering,Data Visualization,2,2,1,39,4,GSR University
S0134,Male,21,Computer Engineering,Engineering Mathematics,2,2,1,71,8,GSR University
S0135,Female,23,Computer Engineering,Programming,2,0,1,92,10,GSR University
S0135,Female,23,Computer Engineering,Data Visualization,2,0,1,56,6,GSR University
S0135,Female,23,Computer Engineering,Computer Networking,2,0,1,78,8,GSR University
S0136,Female,18,Computer Engineering,Engineering Mathematics,2,2,13,48,5,GSR University
S0136,Female,18,Computer Engineering,Engineering Drawing,2,2,13,43,5,GSR University
S0136,Female,18,Computer Engineering,Computer Networking,2,2,13,74,8,GSR University
S0137,Male,19,Computer Engineering,Programming,1,2,8,63,7,GSR University
S0137,Male,19,Computer Engineering,Engineering Drawing,1,2,8,79,8,GSR University
S0137,Male,19,Computer Engineering,Engineering Mathematics,1,2,8,68,7,GSR University
S0138,Male,24,Computer Engineering,Computer Networking,3,1,17,68,7,GSR University
S0138,Male,24,Computer Engineering,Engineering Mathematics,3,1,17,51,6,GSR University
S0138,Male,24,Computer Engineering,Programming,3,1,17,71,8,GSR University
S0139,Female,18,Computer Engineering,Engineering Mathematics,2,2,20,91,10,GSR University
S0139,Female,18,Computer Engineering,Computer Networking,2,2,20,65,7,GSR University
S0139,Female,18,Computer Engineering,Programming,2,2,20,40,5,GSR University
S0140,Female,20,Computer Engineering,Engineering Mathematics,2,0,24,51,6,GSR University
S0140,Female,20,Computer Engineering,Programming,2,0,24,60,7,GSR University
S0140,Female,20,Computer Engineering,Data Visualization,2,0,24,55,6,GSR University
S0141,Female,21,Computer Engineering,Engineering Drawing,2,1,1,85,9,GSR University
S0141,Female,21,Computer Engineering,Programming,2,1,1,87,9,GSR University
S0141,Female,21,Computer Engineering,Computer Networking,2,1,1,70,8,GSR University
S0142,Female,20,Computer Engineering,Data Visualization,1,0,10,73,8,GSR University
S0142,Female,20,Computer Engineering,Engineering Drawing,1,0,10,74,8,GSR University
S0142,Female,20,Computer Engineering,Programming,1,0,10,69,7,GSR University
S0143,Female,23,Computer Engineering,Computer Networking,3,2,23,70,8,GSR University
S0143,Female,23,Computer Engineering,Data Visualization,3,2,23,81,9,GSR University
S0143,Female,23,Computer Engineering,Programming,3,2,23,54,6,GSR University
S0144,Male,20,Computer Engineering,Engineering Mathematics,4,2,16,43,5,GSR University
S0144,Male,20,Computer Engineering,Data Visualization,4,2,16,60,7,GSR University
S0144,Male,20,Computer Engineering,Engineering Drawing,4,2,16,36,4,GSR University
S0145,Male,22,Computer Engineering,Engineering Mathematics,1,0,0,76,8,GSR University
S0145,Male,22,Computer Engineering,Data Visualization,1,0,0,59,6,GSR University
S0145,Male,22,Computer Engineering,Computer Networking,1,0,0,73,8,GSR University
S0146,Male,20,Computer Engineering,Programming,2,0,11,68,7,GSR University
S0146,Male,20,Computer Engineering,Engineering Drawing,2,0,11,46,5,GSR University
S0146,Male,20,Computer Engineering,Data Visualization,2,0,11,53,6,GSR University
S0147,Female,22,Computer Engineering,Computer Networking,3,2,16,89,9,GSR University
S0147,Female,22,Computer Engineering,Engineering Mathematics,3,2,16,83,9,GSR University
S0147,Female,22,Computer Engineering,Data Visualization,3,2,16,81,9,GSR University
S0148,Female,21,Computer Engineering,Data Visualization,4,2,7,88,9,GSR University
S0148,Female,21,Computer Engineering,Engineering Mathematics,4,2,7,50,6,GSR University
S0148,Female,21,Computer Engineering,Computer Networking,4,2,7,40,5,GSR University
S0149,Female,18,Computer Engineering,Computer Networking,1,2,26,81,9,GSR University
S0149,Female,18,Computer Engineering,Engineering Drawing,1,2,26,66,7,GSR University
S0149,Female,18,Computer Engineering,Engineering Mathematics,1,2,26,44,5,GSR University
S0150,Male,24,Computer Engineering,Engineering Mathematics,3,1,20,87,9,GSR University
S0150,Male,24,Computer Engineering,Programming,3,1,20,41,5,GSR University
S0150,Male,24,Computer Engineering,Engineering Drawing,3,1,20,43,5,GSR University
S0151,Female,20,Civil Engineering,Structural Engineering,4,1,26,86,9,GSR University
S0151,Female,20,Civil Engineering,Transportation Engineering,4,1,26,73,8,GSR University
S0151,Female,20,Civil Engineering,Environmental Engineering,4,1,26,69,7,GSR University
S0152,Male,19,Civil Engineering,Water Resources Engineering,2,2,16,37,4,GSR University
S0152,Male,19,Civil Engineering,Geotechnical Engineering,2,2,16,71,8,GSR University
S0152,Male,19,Civil Engineering,Structural Engineering,2,2,16,77,8,GSR University
S0153,Male,19,Civil Engineering,Environmental Engineering,3,2,14,59,6,GSR University
S0153,Male,19,Civil Engineering,Geotechnical Engineering,3,2,14,47,5,GSR University
S0153,Male,19,Civil Engineering,Water Resources Engineering,3,2,14,52,6,GSR University
S0154,Female,18,Civil Engineering,Structural Engineering,1,1,11,68,7,GSR University
S0154,Female,18,Civil Engineering,Water Resources Engineering,1,1,11,64,7,GSR University
S0154,Female,18,Civil Engineering,Transportation Engineering,1,1,11,93,10,GSR University
S0155,Male,24,Civil Engineering,Structural Engineering,1,1,2,63,7,GSR University
S0155,Male,24,Civil Engineering,Transportation Engineering,1,1,2,83,9,GSR University
S0155,Male,24,Civil Engineering,Geotechnical Engineering,1,1,2,63,7,GSR University
S0156,Male,23,Civil Engineering,Water Resources Engineering,4,0,15,64,7,GSR University
S0156,Male,23,Civil Engineering,Geotechnical Engineering,4,0,15,59,6,GSR University
S0156,Male,23,Civil Engineering,Structural Engineering,4,0,15,73,8,GSR University
S0157,Male,21,Civil Engineering,Transportation Engineering,1,1,16,64,7,GSR University
S0157,Male,21,Civil Engineering,Water Resources Engineering,1,1,16,84,9,GSR University
S0157,Male,21,Civil Engineering,Geotechnical Engineering,1,1,16,38,4,GSR University
S0158,Female,19,Civil Engineering,Environmental Engineering,1,0,15,43,5,GSR University
S0158,Female,19,Civil Engineering,Transportation Engineering,1,0,15,49,5,GSR University
S0158,Female,19,Civil Engineering,Geotechnical Engineering,1,0,15,83,9,GSR University
S0159,Female,18,Civil Engineering,Geotechnical Engineering,4,2,25,94,10,GSR University
S0159,Female,18,Civil Engineering,Environmental Engineering,4,2,25,40,5,GSR University
S0159,Female,18,Civil Engineering,Transportation Engineering,4,2,25,73,8,GSR University
S0160,Female,24,Civil Engineering,Transportation Engineering,4,2,29,86,9,GSR University
S0160,Female,24,Civil Engineering,Environmental Engineering,4,2,29,38,4,GSR University
S0160,Female,24,Civil Engineering,Structural Engineering,4,2,29,93,10,GSR University
S0161,Male,21,Civil Engineering,Transportation Engineering,3,1,20,77,8,GSR University
S0161,Male,21,Civil Engineering,Water Resources Engineering,3,1,20,68,7,GSR University
S0161,Male,21,Civil Engineering,Geotechnical Engineering,3,1,20,91,10,GSR University
S0162,Male,19,Civil Engineering,Environmental Engineering,1,1,2,57,6,GSR University
S0162,Male,19,Civil Engineering,Transportation Engineering,1,1,2,83,9,GSR University
S0162,Male,19,Civil Engineering,Geotechnical Engineering,1,1,2,43,5,GSR University
S0163,Female,20,Civil Engineering,Structural Engineering,2,0,28,52,6,GSR University
S0163,Female,20,Civil Engineering,Transportation Engineering,2,0,28,51,6,GSR University
S0163,Female,20,Civil Engineering,Water Resources Engineering,2,0,28,58,6,GSR University
S0164,Female,20,Civil Engineering,Geotechnical Engineering,3,1,12,38,4,GSR University
S0164,Female,20,Civil Engineering,Transportation Engineering,3,1,12,48,5,GSR University
S0164,Female,20,Civil Engineering,Structural Engineering,3,1,12,71,8,GSR University
S0165,Male,19,Civil Engineering,Geotechnical Engineering,1,2,26,59,6,GSR University
S0165,Male,19,Civil Engineering,Environmental Engineering,1,2,26,68,7,GSR University
S0165,Male,19,Civil Engineering,Water Resources Engineering,1,2,26,46,5,GSR University
S0166,Male,19,Civil Engineering,Structural Engineering,3,0,4,94,10,GSR University
S0166,Male,19,Civil Engineering,Transportation Engineering,3,0,4,49,5,GSR University
S0166,Male,19,Civil Engineering,Geotechnical Engineering,3,0,4,72,8,GSR University
S0167,Male,20,Civil Engineering,Environmental Engineering,4,1,17,39,4,GSR University
S0167,Male,20,Civil Engineering,Geotechnical Engineering,4,1,17,47,5,GSR University
S0167,Male,20,Civil Engineering,Structural Engineering,4,1,17,51,6,GSR University
S0168,Female,19,Civil Engineering,Structural Engineering,1,1,28,74,8,GSR University
S0168,Female,19,Civil Engineering,Transportation Engineering,1,1,28,68,7,GSR University
S0168,Female,19,Civil Engineering,Water Resources Engineering,1,1,28,74,8,GSR University
S0169,Male,20,Civil Engineering,Geotechnical Engineering,1,0,5,93,10,GSR University
S0169,Male,20,Civil Engineering,Water Resources Engineering,1,0,5,82,9,GSR University
S0169,Male,20,Civil Engineering,Structural Engineering,1,0,5,75,8,GSR University
S0170,Male,22,Civil Engineering,Water Resources Engineering,1,0,20,72,8,GSR University
S0170,Male,22,Civil Engineering,Structural Engineering,1,0,20,94,10,GSR University
S0170,Male,22,Civil Engineering,Environmental Engineering,1,0,20,41,5,GSR University
S0171,Male,22,Civil Engineering,Structural Engineering,1,1,24,44,5,GSR University
S0171,Male,22,Civil Engineering,Geotechnical Engineering,1,1,24,66,7,GSR University
S0171,Male,22,Civil Engineering,Transportation Engineering,1,1,24,77,8,GSR University
S0172,Female,22,Civil Engineering,Environmental Engineering,3,2,17,63,7,GSR University
S0172,Female,22,Civil Engineering,Structural Engineering,3,2,17,46,5,GSR University
S0172,Female,22,Civil Engineering,Water Resources Engineering,3,2,17,73,8,GSR University
S0173,Female,19,Civil Engineering,Environmental Engineering,1,1,26,65,7,GSR University
S0173,Female,19,Civil Engineering,Geotechnical Engineering,1,1,26,68,7,GSR University
S0173,Female,19,Civil Engineering,Transportation Engineering,1,1,26,94,10,GSR University
S0174,Male,22,Civil Engineering,Environmental Engineering,4,1,18,62,7,GSR University
S0174,Male,22,Civil Engineering,Transportation Engineering,4,1,18,94,10,GSR University
S0174,Male,22,Civil Engineering,Water Resources Engineering,4,1,18,49,5,GSR University
S0175,Male,23,Civil Engineering,Structural Engineering,1,1,3,61,7,GSR University
S0175,Male,23,Civil Engineering,Environmental Engineering,1,1,3,51,6,GSR University
S0175,Male,23,Civil Engineering,Geotechnical Engineering,1,1,3,46,5,GSR University
S0176,Male,23,Civil Engineering,Structural Engineering,2,1,0,84,9,GSR University
S0176,Male,23,Civil Engineering,Water Resources Engineering,2,1,0,48,5,GSR University
S0176,Male,23,Civil Engineering,Environmental Engineering,2,1,0,81,9,GSR University
S0177,Female,22,Civil Engineering,Geotechnical Engineering,4,2,2,45,5,GSR University
S0177,Female,22,Civil Engineering,Water Resources Engineering,4,2,2,67,7,GSR University
S0177,Female,22,Civil Engineering,Environmental Engineering,4,2,2,40,5,GSR University
S0178,Male,24,Civil Engineering,Structural Engineering,4,2,10,80,9,GSR University
S0178,Male,24,Civil Engineering,Transportation Engineering,4,2,10,68,7,GSR University
S0178,Male,24,Civil Engineering,Water Resources Engineering,4,2,10,63,7,GSR University
S0179,Male,21,Civil Engineering,Transportation Engineering,3,0,8,66,7,GSR University
S0179,Male,21,Civil Engineering,Geotechnical Engineering,3,0,8,36,4,GSR University
S0179,Male,21,Civil Engineering,Environmental Engineering,3,0,8,81,9,GSR University
S0180,Female,23,Civil Engineering,Transportation Engineering,2,2,26,90,10,GSR University
S0180,Female,23,Civil Engineering,Water Resources Engineering,2,2,26,62,7,GSR University
S0180,Female,23,Civil Engineering,Geotechnical Engineering,2,2,26,63,7,GSR University
